logFC	AveExpr	t	P.Value	adj.P.Val	B	C_AVG	T_AVG	deltaBeta	CHR	MAPINFO	Strand	Type	gene	feature	cgi	feat.cgi	UCSC_CpG_Islands_Name	DHS	Enhancer	Phantom	Probe_SNPs	Probe_SNPs_10	probeID
-0.0506406887169636	0.151490510398492	-3.40747443749974	0.000816722033874823	0.0404265708818463	-2.39797493748785	0.165541106111869	0.114900417394906	-0.0506406887169636	22	44568423	R	I	PARVG	TSS1500	opensea	TSS1500-opensea		NA	TRUE				cg20728514
-0.0959334959163913	0.242672269319544	-3.40745907249735	0.000816765079672236	0.0404265708818463	-2.39802421063364	0.269289655469757	0.173356159553365	-0.0959334959163914	1	21917570	F	II		IGR	opensea	IGR-opensea		NA	TRUE		rs77802993		cg07798347
-0.106016480515154	0.473549963897269	-3.40743024335943	0.000816845851626296	0.0404265708818463	-2.39811666062071	0.502964941150028	0.396948460634874	-0.106016480515154	1	181381335	F	II		IGR	shore	IGR-shore	chr1:181382290-181382848	NA	NA				cg03938558
-0.160471585696229	0.340741969089769	-3.40717477693234	0.00081756193066261	0.0404555923330925	-2.39893586678493	0.385265877259821	0.224794291563592	-0.160471585696229	1	64170964	R	I		IGR	opensea	IGR-opensea		NA	NA				cg03119829
-0.0648448465842877	0.722553390339349	-3.40714765227439	0.000817637996275758	0.0404555923330925	-2.39902284448522	0.740545024073718	0.67570017748943	-0.0648448465842878	1	6185999	R	II	CHD5	Body	shore	Body-shore	chr1:6187743-6188235	NA	NA				cg01295264
-0.098138424048509	0.785041711683272	-3.4070568937537	0.000817892558337918	0.0404611624895508	-2.3993138655986	0.812270869800778	0.714132445752269	-0.0981384240485091	7	150905130	F	II	ABCF2	3'UTR	shelf	3'UTR-shelf	chr7:150901550-150901978	NA	NA		rs2792441		cg13080927
-0.0420976153753436	0.123070664127406	-3.40703415490719	0.000817956348515798	0.0404611624895508	-2.39938677763074	0.134750927352935	0.0926533119775915	-0.0420976153753436	7	27201523	R	II		IGR	shore	IGR-shore	chr7:27199661-27200960	NA	NA				cg23690350
-0.137872912593331	0.337711847675321	-3.406873080632	0.000818408349828256	0.0404784296340159	-2.39990324956625	0.37596560377058	0.238092691177249	-0.137872912593332	16	55791706	R	II		IGR	shelf	IGR-shelf	chr16:55794661-55794939	NA	NA				cg26554353
-0.0280321657343406	0.104086935388835	-3.4067628813725	0.00081871772201252	0.0404886388943354	-2.40025658249933	0.111864646112814	0.0838324803784736	-0.0280321657343406	1	26632539	R	II	UBXN11	5'UTR	shore	5'UTR-shore	chr1:26632836-26633316	NA	NA				cg04978408
-0.103204533618096	0.539842913290017	-3.40650470860531	0.000819442942014809	0.0405144010762522	-2.40108432521369	0.568477697184055	0.46527316356596	-0.103204533618096	17	72208322	F	II	TTYH2	TSS1500	shore	TSS1500-shore	chr17:72208474-72208902	NA	TRUE		rs34983481		cg23632849
-0.106218728077527	0.7442169183367	-3.40650408193439	0.000819444703095465	0.0405144010762522	-2.40108633435309	0.77368801052006	0.667469282442533	-0.106218728077527	1	207007273	R	II	IL19	Body	opensea	Body-opensea		NA	NA				cg25206071
-0.113070176743669	0.252915997517771	-3.40645232101919	0.000819590174677226	0.0405164995264446	-2.40125228141237	0.284288069677864	0.171217892934195	-0.113070176743669	2	42345201	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg08178956
-0.0773741311792217	0.495879852030223	-3.40618704607255	0.000820336096667506	0.040546208570537	-2.40210272634974	0.517347819062608	0.439973687883387	-0.0773741311792218	7	27497483	F	I		IGR	opensea	IGR-opensea		NA	NA				cg22870756
-0.100273568830967	0.296615267350854	-3.40616527116155	0.000820397353367178	0.040546208570537	-2.40217253196702	0.324436835581412	0.224163266750444	-0.100273568830967	3	108896099	F	II	C3orf66	TSS1500	opensea	TSS1500-opensea		NA	NA				cg13916298
-0.163337065131496	0.566466869626438	-3.40597419539099	0.000820935067140907	0.0405676854440267	-2.402785062514	0.61178582411379	0.448448758982294	-0.163337065131496	1	95006539	F	II	F3	Body	shore	Body-shore	chr1:95006837-95008051	NA	NA				cg06881898
-0.0793280443144602	0.487583764462207	-3.40592130670323	0.000821083961530712	0.0405699452664558	-2.40295460218665	0.509593857682404	0.430265813367944	-0.0793280443144603	1	26034297	F	II	MAN1C1	Body	opensea	Body-opensea		NA	TRUE				cg07242931
-0.102164980920659	0.824969503621352	-3.40576738209314	0.000821517440190584	0.040586264128089	-2.40344800894624	0.853315856709165	0.751150875788506	-0.102164980920659	7	17055230	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg09461792
-0.162836598440742	0.570141582911168	-3.40571451016078	0.00082166638622259	0.0405885236000943	-2.40361748592017	0.615321679588368	0.452485081147626	-0.162836598440742	6	32118375	R	I	PRRT1	Body	island	Body-island	chr6:32118101-32118544	NA	NA				cg22849665
-0.100206149584155	0.232571522411557	-3.40567677112355	0.000821772716686478	0.040588677653009	-2.4037384541397	0.260374384723923	0.160168235139768	-0.100206149584155	9	127888818	R	II	SCAI	Body	opensea	Body-opensea		TRUE	TRUE				cg13856340
-0.118400566080899	0.297725434442957	-3.40555438441947	0.00082211763218314	0.0405928174284441	-2.40413074283613	0.330576458557888	0.212175892476989	-0.118400566080899	5	1807695	R	I	NDUFS6	Body	opensea	Body-opensea		NA	NA				cg11442326
-0.138399883404105	0.316703455709812	-3.40555138317694	0.000822126092116174	0.0405928174284441	-2.40414036262777	0.355103423359506	0.216703539955401	-0.138399883404105	13	114829496	R	II	RASA3	Body	opensea	Body-opensea		NA	NA				cg10800346
-0.109060166799117	0.54543245141514	-3.40547857726759	0.000822331343117177	0.0405928174284441	-2.40437372293155	0.575691919659982	0.466631752860865	-0.109060166799117	1	7081265	R	II	CAMTA1	Body	opensea	Body-opensea		NA	TRUE				cg05380455
-0.0526236982252531	0.196490675128307	-3.40544188218451	0.000822434810347416	0.0405928174284441	-2.40449133777315	0.211091470011614	0.158467771786361	-0.0526236982252531	1	54940382	R	II		IGR	island	IGR-island	chr1:54940346-54940753	TRUE	TRUE				cg00782828
-0.1022166100205	0.688167542577103	-3.40543966351791	0.00082244106659759	0.0405928174284441	-2.40449844899344	0.716528220501866	0.614311610481365	-0.102216610020501	15	90792223	F	II	TTLL13	TSS1500	shore	TSS1500-shore	chr15:90792559-90792929	NA	NA				cg00425431
-0.174340877465566	0.407670009711712	-3.40542732272467	0.000822475866280089	0.0405928174284441	-2.40453800335243	0.456042045077881	0.281701167612315	-0.174340877465566	10	114853855	F	II	TCF7L2	Body	opensea	Body-opensea		NA	TRUE				cg18842107
-0.0590445708139647	0.809311088222497	-3.40535653837414	0.000822675497000883	0.0405940579653531	-2.40476487691829	0.825693396887643	0.766648826073679	-0.0590445708139645	1	32705760	R	II	MTMR9L	Body	island	Body-island	chr1:32705524-32707141	NA	NA				cg11960677
-0.0763525291292186	0.114058111507413	-3.40532085147077	0.000822776160765903	0.0405940579653531	-2.40487925678359	0.135242628260029	0.05889009913081	-0.0763525291292187	22	24823554	R	I	ADORA2A	1stExon	shelf	1stExon-shelf	chr22:24819537-24820810	NA	NA				cg12793123
-0.126336497216014	0.326395376492179	-3.40530861545494	0.000822810678137981	0.0405940579653531	-2.40491847411847	0.361448277453848	0.235111780237834	-0.126336497216014	16	28383216	R	II		IGR	shelf	IGR-shelf	chr16:28379130-28379965	NA	NA				cg07451762
-0.105521495343682	0.637594583126376	-3.40517579015575	0.000823185460865005	0.040607453787999	-2.40534418109796	0.666872223452946	0.561350728109265	-0.105521495343682	7	22528033	F	II	MGC87042	Body	opensea	Body-opensea		NA	TRUE				cg10016647
-0.0931876168539457	0.164385811075678	-3.40472123603942	0.000824469249749948	0.0406583831615055	-2.40680092378521	0.190241334827062	0.097053717973116	-0.0931876168539457	6	41302149	R	I	NCR2	TSS1500	opensea	TSS1500-opensea		NA	NA				cg25663770
-0.119241060225	0.188709000020991	-3.40470095200261	0.000824526581231143	0.0406583831615055	-2.40686592555653	0.221793224823303	0.102552164598303	-0.119241060225	2	9252446	F	I		IGR	opensea	IGR-opensea		TRUE	TRUE		rs1397495		cg03429644
-0.0899228237203062	0.686719560656832	-3.40463149517057	0.000824722924609189	0.0406583831615055	-2.4070885028071	0.711669245850906	0.621746422130599	-0.0899228237203066	12	372790	F	II	SLC6A13	TSS1500	opensea	TSS1500-opensea		NA	TRUE				cg02523679
-0.109584105762461	0.814109862691591	-3.40459352708115	0.000824830272833163	0.0406583831615055	-2.40721017142136	0.844514701284644	0.734930595522183	-0.109584105762461	13	113376010	R	I	ATP11A	Body	opensea	Body-opensea		NA	NA				cg14845609
-0.17139028290452	0.379319877032727	-3.40452016663602	0.000825037723879397	0.0406583831615055	-2.40744525136279	0.426873250324155	0.255482967419635	-0.17139028290452	2	240866924	F	II		IGR	shore	IGR-shore	chr2:240868278-240868590	TRUE	NA				cg20598190
-0.0749511135061598	0.58104052507272	-3.40449531939594	0.000825107998779527	0.0406583831615055	-2.40752487211955	0.601836209744949	0.526885096238789	-0.0749511135061599	1	227951794	R	II	SNAP47	Body	opensea	Body-opensea		TRUE	NA				cg24437104
-0.136605678724169	0.342470357157627	-3.40445163195773	0.000825231572578979	0.0406583831615055	-2.40766486337411	0.380372510792079	0.24376683206791	-0.136605678724169	1	1907127	R	II	KIAA1751	Body	shelf	Body-shelf	chr1:1910268-1913800	NA	NA				cg17016101
-0.0848644102554096	0.209467007010829	-3.40441914515806	0.000825323475605167	0.0406583831615055	-2.40776896248336	0.233013201763775	0.148148791508365	-0.0848644102554096	14	23538430	R	II	ACIN1	Body	opensea	Body-opensea		NA	TRUE				cg04735908
-0.0790346095630227	0.227876293264858	-3.40441506864695	0.000825335008464112	0.0406583831615055	-2.40778202499456	0.249804971062691	0.170770361499668	-0.0790346095630228	1	235115601	F	I		IGR	opensea	IGR-opensea		NA	TRUE				cg18758585
-0.0676069360113614	0.825199537446733	-3.40441168530712	0.0008253445803865	0.0406583831615055	-2.40779286634174	0.843957531253353	0.776350595241992	-0.0676069360113616	4	99427937	R	II	TSPAN5	Body	opensea	Body-opensea		NA	TRUE				cg03298704
-0.0621477559147583	0.807052413320794	-3.4044079422516	0.000825355170113866	0.0406583831615055	-2.40780486032675	0.824295721320265	0.762147965405507	-0.0621477559147585	10	134943246	R	II	GPR123	3'UTR	shore	3'UTR-shore	chr10:134944511-134944792	NA	NA				cg07867367
-0.0452728274225582	0.10405488060805	-3.40434512301857	0.000825532915160115	0.0406620456017293	-2.40800615215975	0.11661612752298	0.0713433001004213	-0.0452728274225582	17	34344995	F	II	CCL23	1stExon	opensea	1stExon-opensea		NA	NA				cg11584277
-0.0636848438130525	0.850860501302835	-3.40380190761222	0.000827071420921575	0.0407278772473258	-2.40974664338229	0.868530284557323	0.804845440744271	-0.0636848438130524	16	89408322	F	I	ANKRD11	5'UTR	island	5'UTR-island	chr16:89408237-89408465	TRUE	NA				cg03517226
-0.0331341398588445	0.824671744166037	-3.40377142711214	0.000827157827867092	0.0407278772473258	-2.40984429734679	0.833865031525717	0.800730891666872	-0.0331341398588449	13	114302758	R	II		IGR	shore	IGR-shore	chr13:114302311-114302519	NA	NA				cg13678584
-0.139583903592941	0.474068496397299	-3.40368704819028	0.000827397071578883	0.0407278772473258	-2.41011462804278	0.51279697831904	0.373213074726099	-0.139583903592941	14	101512592	R	II	MIR487B	TSS200	opensea	TSS200-opensea		NA	NA		rs10083406		cg02882979
-0.107229933248002	0.541929353409147	-3.40365088001837	0.000827499640803079	0.0407278772473258	-2.41023050077062	0.57168101118894	0.464451077940937	-0.107229933248002	13	41632640	R	II		IGR	shore	IGR-shore	chr13:41634172-41636120	NA	NA				cg02420027
-0.0620941407206507	0.722790352209876	-3.40364182904203	0.000827525310304505	0.0407278772473258	-2.4102594974043	0.74001878431734	0.677924643596689	-0.0620941407206511	22	24979588	F	II	GGT1	TSS200	opensea	TSS200-opensea		NA	TRUE				cg09598276
-0.0582130212464262	0.87842624583845	-3.40359845657089	0.000827648329442668	0.0407278772473258	-2.41039844895506	0.894577835548441	0.836364814302015	-0.0582130212464267	7	101513100	R	II	CUX1	Body	opensea	Body-opensea		NA	NA				cg08212266
-0.138984253825537	0.597724371385056	-3.40356656873131	0.000827738785160156	0.0407278772473258	-2.41050060642625	0.636286476492719	0.497302222667182	-0.138984253825537	12	117477837	F	II	TESC	Body	shore	Body-shore	chr12:117476810-117477106	NA	NA				cg02750743
-0.138562078344	0.666795144196499	-3.40356243135384	0.000827750522269752	0.0407278772473258	-2.41051386107352	0.705240113910441	0.56667803556644	-0.138562078344001	7	157408409	F	II	PTPRN2	Body	shore	Body-shore	chr7:157409846-157410241	NA	NA				cg09365094
-0.144368229614181	0.411842360276854	-3.4035444476607	0.00082780154107725	0.0407278772473258	-2.41057147409871	0.451898285256511	0.30753005564233	-0.144368229614181	11	10921186	R	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg26361436
-0.0335050627526317	0.809357282656757	-3.40338164081835	0.000828263549593259	0.040745510440186	-2.41109303421584	0.81865348503899	0.785148422286358	-0.0335050627526319	17	850367	R	II	NXN	Body	island	Body-island	chr17:850207-850500	NA	NA				cg05162031
-0.108223879990435	0.462630992609776	-3.40332584292328	0.000828421946746703	0.040748205264518	-2.41127178063625	0.492658427520417	0.384434547529982	-0.108223879990436	3	50360176	R	II	HYAL2	5'UTR	shore	5'UTR-shore	chr3:50358378-50359606	NA	NA				cg03051392
-0.116802335294852	0.283902311813366	-3.40314657690466	0.00082893103283038	0.0407681468542701	-2.411846035139	0.316309896172631	0.199507560877779	-0.116802335294852	1	22142491	R	II	LDLRAD2	Body	shore	Body-shore	chr1:22140891-22141407	NA	TRUE				cg06830981
-0.0924367997476208	0.143155327345519	-3.40310193530505	0.000829057853170008	0.0407692853702919	-2.41198903437059	0.168802531899772	0.0763657321521512	-0.0924367997476209	12	117483006	F	I	TESC	Body	shore	Body-shore	chr12:117484305-117484627	NA	NA				cg27599211
-0.0775974109525931	0.124222429935884	-3.40304684763046	0.000829214374326681	0.0407711349867834	-2.41216549297368	0.14575234742562	0.0681549364730274	-0.0775974109525931	1	32708341	F	II	MTMR9L	TSS1500	shore	TSS1500-shore	chr1:32705524-32707141	NA	NA				cg01627483
-0.0448501468242773	0.930122788493547	-3.40301572436303	0.000829302817399557	0.0407711349867834	-2.41226518691734	0.942566759866757	0.89771661304248	-0.0448501468242773	16	68833306	F	I	CDH1	Body	opensea	Body-opensea		NA	TRUE				cg07762788
-0.136167915333113	0.594481713786863	-3.4028526776368	0.000829766291989522	0.0407888216153289	-2.41278744461662	0.632262407058478	0.496094491725365	-0.136167915333113	13	111096339	R	II	COL4A2	Body	opensea	Body-opensea		NA	TRUE				cg25205321
-0.0504034348802457	0.0797768955955343	-3.40268212037682	0.000830251375308514	0.0408075659103019	-2.41333373603935	0.0937616636547933	0.0433582287745475	-0.0504034348802457	16	49314038	R	II	CBLN1	Body	island	Body-island	chr16:49314037-49316543	NA	NA				cg02911875
-0.0366791578493048	0.893444730251067	-3.40256049651369	0.000830597448816139	0.0408184406539836	-2.41372328018025	0.903621606417348	0.866942448568043	-0.0366791578493052	19	40889848	R	II	HIPK4	Body	island	Body-island	chr19:40889826-40890052	NA	NA				cg01644518
-0.0377680020952571	0.907856908729011	-3.40253141452413	0.000830680219891955	0.0408184406539836	-2.41381642390373	0.918335891969314	0.880567889874057	-0.0377680020952573	3	52486691	F	I	TNNC1	Body	shelf	Body-shelf	chr3:52489417-52490008	NA	NA				cg22118465
0.124492586295509	0.591480399447122	3.40245728718739	0.000830891230719511	0.0408237083742919	-2.41405383560698	0.556939103827559	0.681431690123067	0.124492586295509	19	52599256	F	II	ZNF841	TSS1500	shore	TSS1500-shore	chr19:52598480-52599238	NA	NA		rs7254507		cg05974498
-0.129804577110275	0.227469191583298	-3.40241844839553	0.000831001809221988	0.0408240409103563	-2.41417822494045	0.263484334365339	0.133679757255064	-0.129804577110275	11	76858947	F	II	MYO7A	Body	island	Body-island	chr11:76858728-76859181	TRUE	NA				cg13016732
-0.0838160618666381	0.501913279160616	-3.40236642105016	0.000831149958630207	0.0408262188522459	-2.41434485142413	0.525168602684308	0.44135254081767	-0.0838160618666381	1	1294881	R	II	MXRA8	TSS1500	shelf	TSS1500-shelf	chr1:1289707-1291126	NA	NA				cg23973885
-0.0684977152848035	0.824861748886291	-3.40228275609465	0.000831388248899409	0.0408296163163208	-2.41461279810481	0.843866895323693	0.775369180038889	-0.0684977152848038	7	1581258	R	I	MAFK	3'UTR	shelf	3'UTR-shelf	chr7:1584054-1584345	NA	NA				cg21805791
-0.138101859788209	0.637816376920244	-3.40226358016451	0.000831442873812314	0.0408296163163208	-2.41467421042445	0.676133655936625	0.538031796148417	-0.138101859788209	17	45929399	F	I	SP6	5'UTR	shore	5'UTR-shore	chr17:45928211-45928710	NA	TRUE				cg17733447
-0.104167196531558	0.641783297178528	-3.40223278708322	0.000831530598585688	0.0408296163163208	-2.4147728268882	0.670685178297111	0.566517981765552	-0.104167196531558	4	76996690	F	II	ART3	5'UTR	opensea	5'UTR-opensea		NA	NA				cg03493768
-0.117828958302197	0.320463008945826	-3.40213919699065	0.000831797275595439	0.0408368935009458	-2.41507254929973	0.353155436682852	0.235326478380655	-0.117828958302197	1	153363489	F	II	S100A8	5'UTR	opensea	5'UTR-opensea		NA	NA				cg20070090
-0.106839693247157	0.827747520770255	-3.40210789324148	0.000831886490825509	0.0408368935009458	-2.41517279799576	0.857390903867732	0.750551210620575	-0.106839693247157	17	77800718	F	I		IGR	opensea	IGR-opensea		NA	TRUE		rs1696757		cg25456068
-0.0465875837543994	0.856274292960153	-3.40182289466932	0.000832699144557472	0.0408688688256812	-2.41608545464871	0.869200327759061	0.822612744004662	-0.0465875837543995	3	188889999	R	II	TPRG1	5'UTR	opensea	5'UTR-opensea		NA	NA				cg22875391
-0.0219881365299408	0.936792307816773	-3.4018065729209	0.000832745707376832	0.0408688688256812	-2.41613772008934	0.942893062460919	0.920904925930978	-0.021988136529941	10	131987259	R	II		IGR	shore	IGR-shore	chr10:131988211-131989332	NA	NA				cg16088273
-0.0899011775377887	0.815184196622869	-3.40126882150928	0.000834281172212861	0.0409343964739154	-2.41785958309537	0.840127875939713	0.750226698401924	-0.0899011775377888	1	14105607	R	II	PRDM2	Body	opensea	Body-opensea		NA	NA				cg12909925
-0.0677253802718766	0.64527536044036	-3.40122477109058	0.000834407068596816	0.0409343964739154	-2.41800062060378	0.664066217394407	0.59634083712253	-0.0677253802718768	6	32030123	R	II	TNXB	Body	opensea	Body-opensea		NA	NA				cg27626240
-0.082201749809618	0.29455888411999	-3.40118727579674	0.000834514244396426	0.0409343964739154	-2.41812066912071	0.317366306032485	0.235164556222867	-0.0822017498096181	17	17741425	R	II	SREBF1	TSS1500	shore	TSS1500-shore	chr17:17743412-17743988	NA	NA				cg16928487
-0.107735019947873	0.106262763379561	-3.4011162145239	0.000834717399860615	0.0409343964739154	-2.41834818251239	0.136154560821746	0.028419540873873	-0.107735019947873	16	85981720	R	I		IGR	island	IGR-island	chr16:85981652-85981965	NA	NA				cg01574513
-0.0716160738907321	0.843145631864232	-3.40110047910138	0.000834762391761499	0.0409343964739154	-2.4183985612812	0.863015987625823	0.79139991373509	-0.0716160738907323	22	46481785	R	II	LOC400931	TSS200	shore	TSS200-shore	chr22:46481815-46482024	TRUE	NA				cg26422762
-0.102747551464872	0.743368709162089	-3.40109847945158	0.00083476810947274	0.0409343964739154	-2.4184049633759	0.771876700319972	0.6691291488551	-0.102747551464872	6	1523080	F	II		IGR	shore	IGR-shore	chr6:1524153-1524543	NA	NA		rs74898222		cg00579694
-0.143260716326085	0.463261563175364	-3.40108399103434	0.000834809538114617	0.0409343964739154	-2.41845134950972	0.503010201231156	0.359749484905071	-0.143260716326085	8	81827712	F	II		IGR	opensea	IGR-opensea		NA	TRUE		rs77520574		cg08595989
-0.104383967792667	0.51392481191693	-3.40061210709108	0.000836159910289183	0.0409954995238353	-2.41996203932004	0.542886837662872	0.438502869870206	-0.104383967792667	16	85873323	F	II		IGR	opensea	IGR-opensea		NA	NA				cg26506790
-0.0728926993044605	0.851703581206451	-3.40038642695575	0.000836806452698583	0.0410185239450404	-2.42068446723067	0.871928145175319	0.799035445870858	-0.0728926993044606	8	95159720	R	II	CDH17	Body	opensea	Body-opensea		NA	TRUE			rs71936388	cg07681799
-0.141739736352878	0.497151678401165	-3.40034430376416	0.00083692718161333	0.0410185239450404	-2.42081930374286	0.536478310452831	0.394738574099953	-0.141739736352878	7	101671556	F	II	CUX1	Body	opensea	Body-opensea		NA	NA		rs448877		cg17974145
-0.135285824485268	0.275305454338988	-3.40033898045142	0.000836942439873783	0.0410185239450404	-2.42083634358529	0.312841405641259	0.177555581155991	-0.135285824485268	20	30196400	F	II		IGR	island	IGR-island	chr20:30196118-30196585	TRUE	NA				cg07607355
-0.120480239860958	0.325799295563357	-3.40027661800842	0.000837121209306018	0.0410221729952458	-2.42103596307293	0.359227338992986	0.238747099132029	-0.120480239860958	1	45274048	R	II	TCTEX1D4	TSS1500	shore	TSS1500-shore	chr1:45271679-45272318	NA	TRUE				cg03434029
-0.0620246449327094	0.828014285660951	-3.40018057907323	0.000837396586327109	0.0410288426047813	-2.42134337330183	0.845223435700084	0.783198790767375	-0.0620246449327098	8	141931840	R	II	PTK2	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg23466166
-0.0705647305576097	0.19513865874192	-3.40015638402264	0.000837465975315264	0.0410288426047813	-2.42142081784164	0.214717312307037	0.144152581749427	-0.0705647305576097	17	80190129	R	II	SLC16A3	TSS200	shore	TSS200-shore	chr17:80186135-80189990	NA	NA				cg18083597
-0.0141445680248677	0.963626791115494	-3.40005798375985	0.000837748232874565	0.0410324560204881	-2.42173577659746	0.967551295538579	0.953406727513711	-0.014144568024868	10	134996411	R	I	KNDC1	Body	island	Body-island	chr10:134996318-134996548	NA	NA				cg04599298
-0.0820449802495813	0.741933069935207	-3.40005792143045	0.000837748411692381	0.0410324560204881	-2.42173597609838	0.764696995091161	0.682652014841579	-0.0820449802495815	11	63640504	F	II	MARK2	Body	opensea	Body-opensea		NA	TRUE				cg15801751
-0.085678140449204	0.264569400627757	-3.39987701793231	0.000838267559129032	0.0410527705146758	-2.42231498974519	0.288341370232161	0.202663229782956	-0.0856781404492041	14	77350013	R	II		IGR	opensea	IGR-opensea		NA	NA				cg13543355
0.117067762967217	0.339680678397782	3.39970491177516	0.000838761739810922	0.041069067066539	-2.42286582095875	0.307199449366416	0.424267212333632	0.117067762967216	12	63327172	F	II	PPM1H	Body	shore	Body-shore	chr12:63328143-63329135	TRUE	NA				cg13062301
-0.0296265172738048	0.927825736263038	-3.39965926556326	0.000838892852761425	0.041069067066539	-2.4230119090194	0.936045810419932	0.906419293146127	-0.0296265172738053	19	50266990	R	II	TSKS	TSS1500	shelf	TSS1500-shelf	chr19:50269632-50270505	NA	NA				cg19371681
-0.121371997566124	0.636551226111899	-3.39965203512103	0.000838913623048365	0.041069067066539	-2.42303504947428	0.670226693644696	0.548854696078572	-0.121371997566124	13	74649286	F	II	KLF12	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg14043104
-0.095597032814731	0.323394695417696	-3.39956059400277	0.000839176339828212	0.0410768148737221	-2.42332769578409	0.349918727643749	0.254321694829018	-0.095597032814731	11	2043711	R	II		IGR	opensea	IGR-opensea		NA	NA				cg16498504
0.0401522203881773	0.823291536268848	3.39941045516191	0.000839607866268508	0.0410919831681185	-2.4238081821831	0.812151035814325	0.852303256202502	0.040152220388177	5	177729224	R	II	COL23A1	Body	island	Body-island	chr5:177729223-177729466	NA	NA			rs71594787	cg01970383
-0.119223376710405	0.62707736360973	-3.39938007732447	0.000839695202969568	0.0410919831681185	-2.42390539752731	0.660156682003368	0.540933305292964	-0.119223376710405	21	46714226	F	II	LOC642852	Body	shore	Body-shore	chr21:46714984-46715206	NA	TRUE				cg11846141
-0.0987766071779873	0.59895597437922	-3.39919525324465	0.000840226757954156	0.0411104895430357	-2.42449685633701	0.626362200648257	0.52758559347027	-0.0987766071779874	10	81082189	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg10099930
-0.143284117207107	0.440811698182906	-3.39914650175993	0.000840367019934951	0.0411104895430357	-2.42465286214268	0.480566828968693	0.337282711761586	-0.143284117207107	6	30908706	R	II	DPCR1	TSS200	opensea	TSS200-opensea		NA	NA				cg13978352
-0.0945070722699063	0.552353704986872	-3.39909358629246	0.000840519286825932	0.0411104895430357	-2.42482219057047	0.57857532041436	0.484068248144454	-0.0945070722699066	14	32835247	R	II	AKAP6	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg10359332
-0.0733815904960842	0.269974894954017	-3.39908212410548	0.000840552273240533	0.0411104895430357	-2.4248588690339	0.290335105033855	0.216953514537771	-0.0733815904960843	10	99532138	R	II	SFRP5	TSS1500	shore	TSS1500-shore	chr10:99531025-99531968	TRUE	NA				cg02363630
-0.174895800360686	0.3598923371324	-3.3990669076598	0.000840596065706691	0.0411104895430357	-2.42490756078303	0.408418339544614	0.233522539183928	-0.174895800360686	12	54446019	F	I	HOXC4	5'UTR	island	5'UTR-island	chr12:54445876-54446113	NA	NA				cg05408649
-0.17114803775867	0.445005467478125	-3.39900750088332	0.000840767057032315	0.0411137390923029	-2.42509765722023	0.492491628243537	0.321343590484866	-0.17114803775867	8	122823862	R	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg10131026
-0.108696486121447	0.423493083441832	-3.39877321611359	0.000841441719339081	0.0411416144200435	-2.42584731948639	0.453651646065124	0.344955159943676	-0.108696486121447	8	22595746	R	II	PEBP4	Body	opensea	Body-opensea		NA	TRUE				cg12458587
-0.126918762147361	0.355332004154816	-3.39865355885552	0.000841786487870042	0.0411496916864288	-2.42623018026735	0.390546458392234	0.263627696244873	-0.126918762147361	8	1273604	F	II		IGR	opensea	IGR-opensea		NA	NA				cg24513387
-0.0978246757794822	0.26299996754225	-3.39862784109105	0.000841860605734531	0.0411496916864288	-2.42631246645313	0.290142074116904	0.192317398337422	-0.0978246757794822	11	60869760	R	II	CD5	TSS200	opensea	TSS200-opensea		NA	NA				cg06417460
-0.101450668176921	0.132207895320817	-3.39860694452946	0.00084192083352576	0.0411496916864288	-2.42637932638752	0.160356057589558	0.0589053894126376	-0.101450668176921	1	204256846	F	I	PLEKHA6	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg25407979
-0.0278949888047629	0.911354609554222	-3.39848252508313	0.000842279517061762	0.0411621068425053	-2.42677740721891	0.91909425962722	0.891199270822457	-0.0278949888047632	3	193656618	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg04839975
-0.0647554040645918	0.138938725841263	-3.39842426569611	0.000842447519715365	0.0411644918328086	-2.42696380413046	0.156905543153982	0.0921501390893898	-0.0647554040645919	14	70315994	F	II		IGR	shore	IGR-shore	chr14:70316847-70317240	NA	NA				cg04272682
-0.121290020618693	0.158562482459297	-3.39835058758511	0.000842660030255584	0.0411644918328086	-2.42719952819281	0.192215204943096	0.0709251843244029	-0.121290020618693	6	32223076	F	II		IGR	opensea	IGR-opensea		TRUE	TRUE		rs3130319		cg01738650
-0.0820893969701839	0.6570356506329	-3.3983331395629	0.000842710363111581	0.0411644918328086	-2.42725535034179	0.67981189950324	0.597722502533056	-0.0820893969701841	3	195576390	R	II		IGR	opensea	IGR-opensea		NA	NA				cg15729578
-0.0830369678638447	0.204314824094504	-3.39832043151255	0.000842747024192745	0.0411644918328086	-2.42729600755329	0.227353982808172	0.144317014944327	-0.0830369678638448	3	69370218	F	II	FRMD4B	Body	opensea	Body-opensea		NA	NA				cg11377213
