logFC,AveExpr,t,P.Value,adj.P.Val,B,C_AVG,T_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10,probeID
-0.0603142066997658,0.300388745045322,-3.42988371,0.000756152018387039,0.0383246962421463,-2.325905615,0.336261925374113,0.206969004605759,-0.129292920768354,7,2059796,R,I,MAD1L1,Body,shore,Body-shore,chr7:2059907-2060131,TRUE,TRUE,,,,cg07027305
-0.0602753016697288,0.60042789185211,-3.429770478,0.000756447208523921,0.0383257241607928,-2.326270809,0.639773273718809,0.497965959907581,-0.141807313811228,12,58272307,F,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg05960938
-0.0602317883498669,0.487041844463671,-3.429766161,0.000756458464848507,0.0383257241607928,-2.326284732,0.524716275660479,0.388931346555318,-0.135784929105162,8,42037527,F,I,PLAT,Body,opensea,Body-opensea,,NA,NA,,rs11537820,,cg17828057
-0.0602114932606194,0.425849192230139,-3.429763781,0.000756464671705134,0.0383257241607928,-2.326292409,0.471333797256145,0.307399699974914,-0.163934097281231,7,27188364,F,II,HOXA6,TSS1500,shore,TSS1500-shore,chr7:27190274-27191115,TRUE,NA,,rs983184,,cg19816811
-0.060138112351288,0.330721830976602,-3.429641617,0.000756783275019382,0.038332565544022,-2.326686399,0.370574393804688,0.22693911527846,-0.143635278526227,11,57158282,F,II,PRG2,TSS200,opensea,TSS200-opensea,,NA,NA,,rs519628,,cg10426076
-0.060137976738081,0.0989494899965917,-3.429637254,0.000756794655094358,0.038332565544022,-2.326700468,0.112335708474595,0.0640895460434576,-0.0482461624311376,1,1072370,R,II,,IGR,island,IGR-island,chr1:1072369-1072847,TRUE,NA,,,,cg19925558
-0.0601219049279588,0.159436556272398,-3.429176949,0.000757996279867484,0.0383868591300134,-2.328184885,0.186231763950404,0.0896573696109262,-0.0965743943394774,7,3258347,R,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg03772064
-0.0601105783163187,0.764326433260204,-3.429120691,0.000758143261541144,0.0383868591300134,-2.328366295,0.790549897137928,0.696036162745298,-0.0945137343926302,14,105236589,R,I,AKT1,3'UTR,shelf,3'UTR-shelf,chr14:105239263-105239591,NA,NA,,,,cg21822834
-0.0600676682399512,0.667243860615916,-3.429114513,0.000758159404720626,0.0383868591300134,-2.328386217,0.698948229724171,0.584680399396502,-0.114267830327669,10,831779,R,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg08892499
-0.0600510603288369,0.567372413448341,-3.42864585,0.000759384929651867,0.0384439598217269,-2.329897384,0.584597644587221,0.522515040690842,-0.0620826038963792,14,101290717,F,II,,IGR,island,IGR-island,chr14:101290523-101290868,TRUE,NA,,,,cg10515315
-0.0600481410645805,0.792089238462445,-3.428153035,0.000760675610762165,0.0385043439291911,-2.331486231,0.820445248257934,0.718245462953359,-0.102199785304575,11,59856358,F,II,MS4A2,Body,opensea,Body-opensea,,NA,NA,,,,cg10414946
-0.0600003289222553,0.892811395084428,-3.427705697,0.000761848967933519,0.038558774483097,-2.332928289,0.905607078500529,0.859489302854998,-0.0461177756455311,16,2232251,F,II,CASKIN1,Body,shore,Body-shore,chr16:2233797-2234126,NA,NA,,,,cg00248521
-0.0599660180165926,0.124142577027831,-3.427659921,0.000761969130680738,0.0385598935085554,-2.333075842,0.141900325776514,0.0778984396614691,-0.0640018861150444,9,18976715,R,II,FAM154A,Body,opensea,Body-opensea,,NA,TRUE,,,,cg14553740
-0.0599196601496182,0.288462507093369,-3.42751469,0.000762350489775923,0.0385652148349489,-2.333543976,0.314054771280506,0.221815985772699,-0.0922387855078065,2,128410029,F,II,GPR17,3'UTR,shore,3'UTR-shore,chr2:128410563-128410804,NA,NA,,,,cg05361273
-0.0599062406631524,0.161870358037186,-3.427496778,0.000762397536400246,0.0385652148349489,-2.333601711,0.180984187395647,0.112094760749529,-0.0688894266461177,7,27240181,F,II,HOXA13,TSS1500,island,TSS1500-island,chr7:27238690-27240311,NA,NA,,rs17437579,,cg02587624
-0.0598920259170965,0.412709879689996,-3.427491453,0.000762411524317235,0.0385652148349489,-2.333618876,0.439076279278144,0.344047380762527,-0.095028898515617,1,155911361,F,II,RXFP4,TSS200,opensea,TSS200-opensea,,NA,TRUE,,,,cg08525145
-0.0598753902420355,0.886074311935286,-3.427437863,0.000762552298654391,0.0385652148349489,-2.333791608,0.901073137204837,0.847014871129162,-0.0540582660756757,20,62197682,F,II,PRIC285,Body,island,Body-island,chr20:62193966-62198985,TRUE,NA,,,rs76040767,cg19924334
-0.0598604759254803,0.917353312515841,-3.427433175,0.000762564615814032,0.0385652148349489,-2.33380672,0.925348296123386,0.896533042704528,-0.0288152534188572,12,57601671,F,II,LRP1,Body,opensea,Body-opensea,,NA,NA,,,,cg16612926
-0.0598538095304721,0.19586255413074,-3.427235945,0.000763082937528233,0.038586465691218,-2.334442421,0.228606955327599,0.110590676013919,-0.11801627931368,20,62367805,R,II,LIME1,TSS200,shore,TSS200-shore,chr20:62368955-62371962,NA,NA,,,,cg06653796
-0.0597686209566525,0.827869229324064,-3.426840892,0.000764122135313281,0.038633869930157,-2.335715641,0.855153448404629,0.756816575468426,-0.0983368729362035,4,114375605,F,II,CAMK2D,3'UTR,opensea,3'UTR-opensea,,NA,TRUE,,,,cg23670529
-0.0597648717204964,0.727457656394527,-3.426794136,0.000764245216321178,0.038633869930157,-2.335866324,0.767121604519494,0.624166124819093,-0.142955479700401,16,85519178,F,II,,IGR,island,IGR-island,chr16:85519109-85519357,NA,NA,,rs80257148,,cg15547825
-0.0597519328997602,0.807439245913053,-3.426767583,0.000764315123117312,0.038633869930157,-2.335951897,0.83073710926574,0.746767726765431,-0.0839693825003088,3,120003547,R,I,,IGR,shore,IGR-shore,chr3:120003883-120004426,TRUE,TRUE,,,,cg24942922
-0.0597041244715948,0.351643985756655,-3.426604585,0.000764744380269406,0.0386505996667813,-2.336477176,0.388385961925296,0.255961756150819,-0.132424205774477,2,11087224,F,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg24724689
-0.0596538416041617,0.932955125389033,3.426188933,0.000765840030721357,0.0387010006581031,-2.337816568,0.929969219020912,0.940730923222683,0.0107617042017708,13,113470495,F,II,ATP11A,Body,shore,Body-shore,chr13:113472423-113472668,NA,NA,,,,cg17015340
-0.059626141540685,0.818091568037933,-3.425751062,0.00076699583844466,0.0387490279472592,-2.339227402,0.835639043366894,0.772395017702098,-0.0632440256647958,1,1287259,R,I,,IGR,shore,IGR-shore,chr1:1283933-1285345,TRUE,NA,,,,cg21118819
-0.0595772711646965,0.31254806309269,-3.425733519,0.000767042177273081,0.0387490279472592,-2.339283921,0.354511250713821,0.20326892866266,-0.151242322051161,1,153762224,R,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg09762021
-0.0595271337252469,0.256273051600532,-3.42571692,0.000767086026835986,0.0387490279472592,-2.3393374,0.287974223587841,0.173717916216914,-0.114256307370926,1,31173966,F,II,,IGR,opensea,IGR-opensea,,TRUE,TRUE,,,,cg27543334
-0.0594816986707085,0.323740994883496,-3.425671057,0.00076720719450445,0.0387501711382022,-2.339485161,0.364988604461338,0.216325344941198,-0.14866325952014,1,8181555,F,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,rs4908731,,cg18376288
-0.0594319748693199,0.287928792361052,-3.425550949,0.00076752460026156,0.0387612243740157,-2.339872119,0.325166021184559,0.190956842299833,-0.134209178884726,6,144698834,R,II,UTRN,Body,opensea,Body-opensea,,NA,TRUE,,,rs77068651,cg26926221
-0.0594214542895664,0.891634863244762,3.425511917,0.000767627776178053,0.03876145720964,-2.339997868,0.886831368381072,0.904143964452288,0.0173125960712159,17,61086111,F,II,TANC2,TSS1500,opensea,TSS1500-opensea,,NA,NA,,,,cg02279883
-0.0593713204761214,0.540125279939218,-3.425426733,0.000767852991429791,0.0387678337877663,-2.340272298,0.571611445350548,0.458130057513881,-0.113481387836667,7,27254071,F,II,,IGR,shore,IGR-shore,chr7:27252681-27253835,NA,TRUE,,,,cg21252523
-0.0592993319943522,0.187207312984863,-3.425389587,0.000767951220595998,0.0387678337877663,-2.340391967,0.208310598891112,0.132250839270671,-0.0760597596204411,2,205847300,R,II,PARD3B,Body,opensea,Body-opensea,,NA,TRUE,,,,cg02926266
-0.0592716976298627,0.144137167138497,-3.42502429,0.000768917837315936,0.0388081613691092,-2.341568737,0.175860496688707,0.0615243297681567,-0.114336166920551,1,27961563,F,I,FGR,5'UTR,island,5'UTR-island,chr1:27961559-27961810,NA,NA,,,,cg14181576
-0.0592695713230148,0.331869490405339,-3.42501311,0.000768947437262493,0.0388081613691092,-2.341604749,0.368707345019965,0.235937577346418,-0.132769767673547,14,74409552,F,II,FAM161B,Body,opensea,Body-opensea,,NA,TRUE,,,,cg16713889
-0.0592688999904685,0.536304002480619,-3.424955823,0.000769099136252207,0.0388108366387781,-2.341789286,0.577790682765814,0.428265772571259,-0.149524910194554,5,134544423,F,II,,IGR,opensea,IGR-opensea,,TRUE,TRUE,,,,cg14671011
-0.0592402768861874,0.270155273115462,-3.424717464,0.000769730613845195,0.0388377190503344,-2.342557065,0.289787316701296,0.219030159610685,-0.0707571570906109,1,228350199,R,II,,IGR,shelf,IGR-shelf,chr1:228353108-228353986,TRUE,NA,,,,cg06512918
-0.0592335050009136,0.672230695510243,-3.42467273,0.000769849179776266,0.0388387182863496,-2.342701151,0.711383299977085,0.570270788044508,-0.141112511932577,11,61772344,F,II,,IGR,opensea,IGR-opensea,,TRUE,TRUE,,rs10792323,,cg05567440
-0.0592085937720154,0.764492569216495,-3.424618819,0.000769992093748052,0.038840945461645,-2.342874797,0.806324432436932,0.655555425413272,-0.15076900702366,22,46457384,F,II,,IGR,island,IGR-island,chr22:46457095-46458028,TRUE,TRUE,,,,cg03684807
-0.0591718241543001,0.761255345747942,-3.424515187,0.000770266881275388,0.0388498233503699,-2.343208583,0.780873570245789,0.710166219451467,-0.0707073507943211,4,24554321,R,II,DHX15,Body,opensea,Body-opensea,,NA,TRUE,,,,cg07522639
-0.0591556510603942,0.241948112286922,-3.424450337,0.00077043888176086,0.0388535153739098,-2.343417451,0.271968185032315,0.163770839512461,-0.108197345519854,3,45067788,R,II,CLEC3B,1stExon,opensea,1stExon-opensea,,NA,TRUE,,,,cg06117855
-0.0591310295932382,0.282749511704932,-3.423983427,0.000771678329928495,0.0389110313263701,-2.344921181,0.319347641724613,0.187441881445348,-0.131905760279265,10,51575702,R,II,NCOA4,5'UTR,shelf,5'UTR-shelf,chr10:51572198-51572620,NA,TRUE,,,,cg06098215
-0.0591262777897775,0.306704359061557,-3.423876754,0.000771961763013782,0.0389171043444379,-2.345264706,0.338819749230015,0.223070530497865,-0.115749218732151,10,124067280,R,II,BTBD16,Body,opensea,Body-opensea,,TRUE,NA,,,,cg01077100
-0.0591177812387733,0.681284245370678,-3.423863611,0.000771996691699454,0.0389171043444379,-2.345307031,0.704207618981365,0.62158795992618,-0.0826196590551849,17,78976696,F,II,,IGR,shore,IGR-shore,chr17:78977613-78978447,TRUE,TRUE,,,,cg17730758
-0.0591047614001395,0.427667599948813,-3.423693598,0.000772448639580284,0.038934896463315,-2.345854511,0.467082838085914,0.325023750633446,-0.142059087452468,19,11689997,F,II,ACP5,TSS1500,shore,TSS1500-shore,chr19:11689417-11689768,NA,NA,,rs74747135,,cg17658002
-0.0590445708139647,0.57390744064175,-3.423594662,0.000772711759317767,0.0389420229723982,-2.346173099,0.598931642080115,0.508740249396009,-0.0901913926841053,7,1025760,R,II,CYP2W1,Body,shore,Body-shore,chr7:1026167-1026395,TRUE,NA,,,,cg08911208
-0.0590248105715863,0.772055825576849,-3.423550826,0.000772828367002156,0.0389420229723982,-2.346314254,0.792912202593303,0.717742343763167,-0.075169858830136,2,128293021,R,II,MYO7B,TSS1500,opensea,TSS1500-opensea,,NA,NA,,,,cg11732925
-0.0589559865622231,0.152393334261768,-3.423528749,0.000772887099750718,0.0389420229723982,-2.346385342,0.167788343399791,0.112302164631501,-0.05548617876829,1,202131184,F,II,PTPN7,TSS1500,opensea,TSS1500-opensea,,NA,TRUE,,,,cg15027815
-0.0588817688287301,0.490067308647916,-3.423306604,0.000773478322235593,0.0389620545908298,-2.347100637,0.535136785194921,0.372698880140092,-0.162437905054829,1,85755348,F,II,,IGR,opensea,IGR-opensea,,TRUE,TRUE,,,,cg16596317
-0.0588763673660382,0.753688202896874,-3.423271392,0.000773572074671877,0.0389620545908298,-2.347214013,0.765171150033645,0.7237846947282,-0.0413864553054446,8,142378116,F,II,GPR20,TSS1500,opensea,TSS1500-opensea,,TRUE,TRUE,,,,cg25402083
-0.058847869137608,0.323152408319172,-3.423267703,0.000773581896386067,0.0389620545908298,-2.34722589,0.351111656225486,0.250341866896479,-0.100769789329007,12,110211393,F,II,MGC14436,TSS200,opensea,TSS200-opensea,,NA,NA,,,,cg06840837
-0.0588255481642213,0.215462867658903,-3.423152475,0.000773888771457714,0.0389725192352894,-2.347596897,0.246578041929048,0.134433767997067,-0.11214427393198,3,126191181,R,II,ZXDC,Body,shelf,Body-shelf,chr3:126193683-126195495,TRUE,NA,,,,cg01357892
-0.058738164249058,0.460191717340474,-3.423045954,0.000774172559312464,0.0389818186920592,-2.34793986,0.495220387065681,0.368971223264416,-0.126249163801265,1,16091149,R,II,FBLIM1,5'UTR,opensea,5'UTR-opensea,,NA,NA,,,,cg12068257
-0.058719415062367,0.373917473754709,-3.422957252,0.000774408950836164,0.0389887295314334,-2.348225446,0.417420279113704,0.260628918132325,-0.156791360981379,14,55249770,F,II,SAMD4A,Body,opensea,Body-opensea,,NA,TRUE,,rs34251107,,cg14187687
-0.0586690097429234,0.247778857860731,-3.422754534,0.000774949445576564,0.039010947154334,-2.348878091,0.271980890498811,0.184752731199063,-0.0872281592997486,17,34838590,F,II,,IGR,island,IGR-island,chr17:34838512-34839163,NA,NA,,,,cg05553348
-0.0586208790633597,0.824775249285064,-3.422439954,0.000775788894220193,0.0390482065001224,-2.34989081,0.843882928618378,0.775015667687893,-0.0688672609304855,2,208734940,F,II,PLEKHM3,Body,opensea,Body-opensea,,NA,TRUE,,rs77489057,,cg09950920
-0.0584282892146077,0.92222540700102,3.42237983,0.000775949429227549,0.0390512885513577,-2.350084355,0.917984905955053,0.933268378474894,0.0152834725198413,7,19408343,R,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg23346001
-0.058426189602596,0.87290777185652,3.422304439,0.000776150772730547,0.0390564233244944,-2.350327043,0.863157967092785,0.898297888428746,0.0351399213359604,11,92602408,F,II,FAT3,Body,shelf,Body-shelf,chr11:92599941-92600345,NA,NA,,,,cg24954350
-0.0583975639858336,0.0896170665938215,-3.422202736,0.00077642246448775,0.039063446521169,-2.350654423,0.108349106170694,0.0408357135290492,-0.0675133926416449,12,105089508,R,II,CHST11,Body,opensea,Body-opensea,,NA,TRUE,,,,cg07696842
-0.0583868802268375,0.331980572425879,-3.422177832,0.000776489008320224,0.039063446521169,-2.350734588,0.362540707759713,0.252396886660685,-0.110143821099028,19,41086247,R,II,SHKBP1,Body,shelf,Body-shelf,chr19:41082615-41083355,NA,NA,,,,cg27372422
-0.0583624838352376,0.511530437390832,-3.422118293,0.000776648114741095,0.0390664531863167,-2.350926236,0.540099369004953,0.437132177979058,-0.102967191025895,7,127741520,F,II,,IGR,shelf,IGR-shelf,chr7:127744194-127744554,NA,NA,,,,cg02695873
-0.058349220757631,0.803780349425241,-3.421935501,0.000777136786261687,0.0390860345335882,-2.351514606,0.836078353661531,0.719670963393236,-0.116407390268295,3,194014525,F,I,,IGR,island,IGR-island,chr3:194014480-194014983,TRUE,NA,,,,cg02153814
-0.0583389492714381,0.724163156733615,-3.421820123,0.000777445384507358,0.0390965552595685,-2.351885972,0.73730928398876,0.689928450340007,-0.0473808336487527,2,239464827,F,II,,IGR,opensea,IGR-opensea,,NA,NA,,rs72984511,,cg07390791
-0.0583174204693789,0.0460599695388281,3.421597337,0.000778041585369913,0.0391168931184667,-2.352603016,0.0449633685194376,0.0489157013601577,0.0039523328407201,16,2525452,F,II,TBC1D24,5'UTR,island,5'UTR-island,chr16:2521086-2525929,NA,NA,,,,cg03828939
-0.0583135884348082,0.113423592514477,-3.421578106,0.000778093071780969,0.0391168931184667,-2.352664912,0.124363949473509,0.0849330796003332,-0.0394308698731756,2,55339218,R,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg15742777
-0.0582687193773293,0.649452196426571,3.421557509,0.00077814821608765,0.0391168931184667,-2.352731201,0.616273435397708,0.735855219939234,0.119581784541526,1,144481939,R,II,LOC728875,Body,shore,Body-shore,chr1:144481122-144481711,NA,NA,,,,cg13937272
-0.0582590805989041,0.716288468087893,-3.421444553,0.000778450701376317,0.0391270972674393,-2.353094734,0.761542577732322,0.598439224222192,-0.16310335351013,12,124429228,F,II,CCDC92,5'UTR,opensea,5'UTR-opensea,,NA,NA,,,,cg12389043
-0.0582258726165961,0.915100792677821,-3.421390717,0.00077859490796321,0.0391293442972499,-2.353267994,0.924539013460287,0.890522092723482,-0.0340169207368051,11,1000632,R,II,AP2A2,Body,opensea,Body-opensea,,NA,NA,,,,cg06272648
-0.0582130212464262,0.417495458653194,-3.421194836,0.000779119812925102,0.0391487104711952,-2.353898379,0.435874470062079,0.36963344977589,-0.0662410202861885,19,16284256,F,II,CIB3,1stExon,opensea,1stExon-opensea,,NA,NA,,rs78608985,,cg03169836
-0.0582020649985937,0.714271410158335,-3.421172624,0.00077917935608877,0.0391487104711952,-2.35396986,0.746610158453189,0.630055919807151,-0.116554238646038,11,68779826,F,II,MRGPRF,5'UTR,shore,5'UTR-shore,chr11:68778569-68778851,NA,NA,,,,cg23882131
-0.0581261678452257,0.809979520350427,-3.421046103,0.000779518595597912,0.0391607517667926,-2.35437701,0.824419564946041,0.77237523754935,-0.0520443273966908,1,245498689,R,II,KIF26B,Body,shore,Body-shore,chr1:245498883-245499218,NA,NA,,,,cg15137445
-0.0580659930414175,0.880815842562986,-3.420919519,0.000779858142735787,0.0391728054387156,-2.35478435,0.89424731980267,0.845838037251308,-0.0484092825513615,2,241622318,R,II,AQP12B,TSS200,opensea,TSS200-opensea,,NA,NA,,,,cg20396053
-0.0580446311328006,0.291384740604907,-3.420805606,0.000780163817531435,0.0391818364224398,-2.355150902,0.322844260208051,0.209458908305053,-0.113385351902999,16,28518200,R,II,IL27,TSS200,opensea,TSS200-opensea,,NA,NA,,,,cg26792089
-0.0579901594281831,0.423635551523954,-3.420778265,0.000780237201782366,0.0391818364224398,-2.35523888,0.46283752087949,0.321547089660578,-0.141290431218912,17,53800225,R,II,TMEM100,TSS200,opensea,TSS200-opensea,,NA,NA,,,,cg19403377
-0.0579496695803942,0.173861066621738,-3.420312896,0.000781487262082926,0.0392396009624212,-2.356736245,0.186028706001826,0.142174505736094,-0.0438542002657316,7,97912641,F,II,BRI3,Body,shore,Body-shore,chr7:97910459-97911618,NA,NA,,,rs35031858,cg11366934
-0.0579130278791071,0.883406149562605,-3.420250942,0.000781653821898129,0.0392429535790081,-2.356935574,0.894259434207994,0.855142387465238,-0.0391170467427558,17,74308979,R,II,PRPSAP1,Body,opensea,Body-opensea,,NA,NA,,,,cg10318678
-0.0579046464512516,0.840900985280276,3.420105945,0.000782043767325838,0.0392501393107685,-2.357402068,0.828119224557472,0.874186820495913,0.0460675959384415,1,3289915,F,II,PRDM16,Body,opensea,Body-opensea,,NA,NA,,rs12042909,,cg01713250
-0.0578682099900305,0.855898427052973,-3.420091728,0.000782082011657356,0.0392501393107685,-2.357447808,0.86785541090309,0.824760448276628,-0.0430949626264618,18,814876,R,II,,IGR,shelf,IGR-shelf,chr18:811649-812709,NA,NA,,,,cg02747298
-0.0577892823043719,0.892670598366946,-3.420086389,0.000782096373962971,0.0392501393107685,-2.357464984,0.906214813973191,0.857399203559014,-0.0488156104141776,3,99940258,R,II,,IGR,shelf,IGR-shelf,chr3:99944104-99944332,NA,NA,,,,cg07165105
-0.0577350583037003,0.784192108724769,-3.419948006,0.000782468728313188,0.0392638155188887,-2.357910185,0.814571457342727,0.705079221698837,-0.10949223564389,10,126281564,R,II,LHPP,Body,island,Body-island,chr10:126281388-126281614,NA,NA,,,,cg01247788
-0.0577324475899369,0.565002487145415,-3.419774729,0.000782935204471934,0.0392822106111016,-2.358467619,0.60284214322109,0.466461716115011,-0.136380427106079,19,55720817,F,II,PTPRH,1stExon,opensea,1stExon-opensea,,NA,TRUE,low-CpG:60412624-60412728,rs7257244,,cg26610167
-0.0577321023181556,0.169312882739969,-3.419728845,0.000783058773571416,0.0392833985278225,-2.358615226,0.202510548609835,0.0828606278705253,-0.11964992073931,10,70849854,F,II,SRGN,Body,opensea,Body-opensea,,NA,TRUE,,rs11815080,,cg02851793
-0.0577320571599102,0.352180051395992,-3.419662743,0.000783236820512912,0.0392873187611768,-2.358827868,0.381669092451301,0.275385673647789,-0.106283418803512,12,125039177,F,II,,IGR,island,IGR-island,chr12:125039119-125039344,NA,NA,,,,cg00513984
-0.0576971105961124,0.291042976994951,-3.419494334,0.000783690606976259,0.039305067381336,-2.359369605,0.322194918804995,0.209918128531294,-0.112276790273701,20,56725873,F,I,C20orf85,TSS200,island,TSS200-island,chr20:56725857-56726113,NA,NA,,,,cg19155932
-0.0576696083834266,0.808055429777633,-3.419212341,0.000784451001296528,0.0393381870652726,-2.360276666,0.831694731102921,0.746494749243028,-0.0851999818598927,1,182923215,F,II,C1orf14,TSS1500,shore,TSS1500-shore,chr1:182921819-182922644,NA,NA,,rs55745734,,cg26419869
-0.0576690457970025,0.918508809691468,-3.418762187,0.000785666271038541,0.0393941062200093,-2.361724496,0.932297724643521,0.882600177003831,-0.0496975476396903,7,27143806,R,II,HOXA2,TSS1500,shore,TSS1500-shore,chr7:27143181-27143479,NA,TRUE,,,,cg02707071
-0.0576563183110431,0.612035916154221,-3.418664088,0.000785931341510561,0.0394005960328922,-2.362039991,0.650664146500516,0.511441566294078,-0.139222580206438,3,46718979,F,II,ALS2CL,TSS200,opensea,TSS200-opensea,,NA,NA,,rs76720862,,cg15726123
-0.0575204349310898,0.763545519623695,-3.418640132,0.000785996083665702,0.0394005960328922,-2.362117032,0.787734800376788,0.700552600995849,-0.087182199380939,1,34333326,F,II,CSMD2,Body,opensea,Body-opensea,,NA,TRUE,,,,cg17904797
-0.0574022419275688,0.810900466530032,-3.418321153,0.000786858632900497,0.0394388068493395,-2.363142836,0.834165757538799,0.7503137711947,-0.0838519863440992,16,11370688,F,II,PRM2,TSS1500,shore,TSS1500-shore,chr16:11369939-11370221,NA,NA,,,,cg01229421
-0.0573937550560661,0.367223758148534,-3.418230554,0.000787103780788882,0.0394451645383782,-2.363434175,0.393930505021005,0.297674938168142,-0.0962555668528632,6,37051189,F,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg17291166
-0.0573735328001012,0.457697618283041,-3.418200143,0.000787186085646989,0.0394451645383782,-2.363531968,0.479479989016325,0.40097269449845,-0.0785072945178751,17,41017800,F,II,LOC90586,TSS1500,opensea,TSS1500-opensea,,NA,NA,,,,cg00547304
-0.0573119814795928,0.676679458397165,-3.418128573,0.000787379814852596,0.0394498453904539,-2.363762111,0.705533272933311,0.601539316375952,-0.103993956557359,7,155584274,F,II,,IGR,shelf,IGR-shelf,chr7:155579868-155580392,NA,NA,,rs28416896,,cg11564377
-0.0573104285894459,0.573198909896787,-3.418054234,0.000787581086375974,0.0394549028922127,-2.364001154,0.598856904239484,0.506381216296014,-0.0924756879434698,17,109926,F,II,RPH3AL,Body,shelf,Body-shelf,chr17:113664-113881,NA,TRUE,,rs76919592,,cg02635449
-0.0573041537859109,0.486282497659068,-3.417905031,0.000787985195511151,0.0394701192263321,-2.364480913,0.533598605064218,0.363063467958157,-0.17053513710606,1,118166117,F,I,FAM46C,Body,opensea,Body-opensea,,NA,NA,,,,cg21419585
-0.0573025912614955,0.486261661242587,-3.417856494,0.000788116697027832,0.0394716785285758,-2.364636978,0.526113109611278,0.382481847782456,-0.143631261828821,X,152086636,R,II,ZNF185,Body,opensea,Body-opensea,,NA,NA,,,,cg26872564
-0.0572692277941255,0.380403406631201,-3.417781964,0.000788318661174894,0.0394767660026734,-2.364876616,0.412717975258336,0.296250884164705,-0.11646709109363,16,88039121,R,II,BANP,Body,shore,Body-shore,chr16:88039616-88039904,NA,NA,,,,cg06173520
-0.0571598230921838,0.768926294661922,-3.417293235,0.000789644244754059,0.0395381126960787,-2.366447936,0.804655142831806,0.675882419219514,-0.128772723612292,1,234700636,F,II,,IGR,opensea,IGR-opensea,,TRUE,TRUE,,,,cg16365424
-0.057157960667957,0.642831789528715,-3.417013434,0.000790404090748658,0.0395638210048694,-2.36734744,0.682615502277643,0.539228370911714,-0.143387131365929,12,8043600,R,II,,IGR,opensea,IGR-opensea,,TRUE,TRUE,,,,cg27634295
-0.0571459137846024,0.466823785645684,-3.416975764,0.00079050644171048,0.0395638210048694,-2.367468536,0.495311281575326,0.392637598328908,-0.102673683246419,11,554714,R,II,LRRC56,3'UTR,island,3'UTR-island,chr11:554713-556560,TRUE,TRUE,,,,cg11891377
-0.0571254678335922,0.70363546994129,-3.416970135,0.000790521738566706,0.0395638210048694,-2.367486633,0.736055952468135,0.61920713002763,-0.116848822440505,10,99631008,R,II,CRTAC1,Body,opensea,Body-opensea,,NA,NA,,,,cg18240543
-0.0570710754438625,0.571248801103541,-3.416956015,0.000790560107045445,0.0395638210048694,-2.367532024,0.617413026347926,0.451029464529622,-0.166383561818304,4,184018637,R,I,C4orf38,Body,shore,Body-shore,chr4:184018830-184021379,NA,NA,,,,cg21633052
-0.0570092631270095,0.286941318282634,-3.416697622,0.000791262552402669,0.0395903233745633,-2.368362635,0.30674173231481,0.235377740073841,-0.0713639922409691,1,17446768,F,II,PADI2,TSS1500,shore,TSS1500-shore,chr1:17445651-17446088,TRUE,NA,,,,cg18879300
-0.0570061674096611,0.0883552935824043,-3.416656777,0.00079137364287915,0.0395903233745633,-2.368493926,0.0972545197663736,0.0651802253949843,-0.0320742943713892,11,67177042,R,II,TBC1D10C,Body,island,Body-island,chr11:67176945-67177169,TRUE,TRUE,,,,cg11791526
-0.0569976194010363,0.23104185214942,3.416629108,0.000791448906691472,0.0395903233745633,-2.368582865,0.192911096026535,0.330340696219434,0.137429600192899,6,30138339,R,II,TRIM15,Body,shore,Body-shore,chr6:30139718-30140263,NA,NA,,,,cg22016949
-0.05694511307358,0.132274551191405,-3.416613132,0.000791492367238686,0.0395903233745633,-2.368634219,0.15224037102892,0.0802802286978747,-0.0719601423310458,7,130789013,R,II,FLJ43663,Body,shore,Body-shore,chr7:130790358-130792773,NA,NA,,,,cg14343652
-0.0568302520611004,0.81033560449369,-3.416566842,0.000791618303255476,0.0395914052977423,-2.36878301,0.832149871272232,0.753527618091236,-0.0786222531809961,15,78631277,F,II,CRABP1,TSS1500,shore,TSS1500-shore,chr15:78632669-78633108,NA,NA,,,,cg16566391
-0.0567734131655185,0.370246451510548,-3.416531176,0.000791715348936686,0.0395914052977423,-2.368897652,0.411527594427678,0.262743475163855,-0.148784119263823,3,12200324,F,I,TIMP4,1stExon,island,1stExon-island,chr3:12200183-12200532,TRUE,TRUE,,,,cg10958002
-0.0567252947943453,0.283075486997142,-3.41642777,0.000791996773386541,0.0395953620200174,-2.369230023,0.306833662674521,0.2212052378373,-0.0856284248372208,12,2393684,F,II,CACNA1C,Body,opensea,Body-opensea,,NA,TRUE,,,,cg16303353
